slug,business_name,business_category,city,address,phone_number,phone_e164,phone_type,website_url,domain,rating,review_count,tier,is_spending_money,spending_evidence,gatc_has_ads,gatc_ad_count,gatc_url,gatc_checked_at,meta_has_ads,meta_ad_count,meta_url,meta_checked_at,has_meta_pixel,has_google_ads_remarketing,has_google_ads_conversion,has_gtm,has_ga4,has_tiktok_pixel,is_prospect,cohort,priority,call_tracking_provider,call_tracking_evidence,form_ga4_event,form_gtm_tag,form_google_ads_conv,form_tel_link,gbp_overall_grade,gbp_overall_score,gbp_completeness_score,gbp_visuals_score,gbp_reviews_score,gbp_categories_attributes_score,gbp_technical_score,gbp_top_fix_1,gbp_top_fix_2,gbp_top_fix_3,gbp_overrides_applied,gbp_notes,pitch_angle
mortgage broker-inverness-stewart-mortgage-services,Stewart Mortgage Services,mortgage broker,inverness,"34 Croft Rd, Inverness IV3 8RS, UK",07388 932930,+447388932930,,https://www.stewartmortgages.co.uk/,stewartmortgages.co.uk,4.8,16,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=stewartmortgages.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Stewart%20Mortgage%20Services&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-kilmarnock-mackintosh-wylie-llp,Mackintosh & Wylie LLP,solicitor,kilmarnock,"The foregate, 23 Foregate, Kilmarnock KA1 1LE, UK",01563 525104,+441563525104,,http://www.mackwylie.com/,mackwylie.com,4.2,53,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=mackwylie.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Mackintosh%20%26%20Wylie%20LLP&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-glasgow-hannah-armitage-dental-practice,Hannah & Armitage Dental Practice,dentist,Glasgow,"44 Lawrence St, Glasgow G11 5HD, UK",0141 339 5535,+441413395535,,https://hannahandarmitage.co.uk/,hannahandarmitage.co.uk,4.8,28,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=hannahandarmitage.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Hannah%20%26%20Armitage%20Dental%20Practice&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-dunfermline-ola-derm-clinic,OLA DERM CLINIC,aesthetic clinic,dunfermline,"Ola derm clinic, 84 Nethertown Broad St, Dunfermline KY12 7DS, UK",07544 011324,+447544011324,,https://www.oladermclinic.uk/,oladermclinic.uk,4.7,86,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=oladermclinic.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=OLA%20DERM%20CLINIC&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
mortgage broker-kirkcaldy-the-lending-channel,The Lending Channel,mortgage broker,kirkcaldy,"2/1, King James VI Business Centre, Friarton Rd, Perth PH2 8DY, UK",01738 583008,+441738583008,,https://www.thelendingchannel.co.uk/,thelendingchannel.co.uk,5,196,tier1,True,meta:2000,False,0,https://adstransparency.google.com/?region=GB&domain=thelendingchannel.co.uk,2026-04-14T12:25:21Z,True,2000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=The%20Lending%20Channel&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-bearsden-anniesland-essential-dental-care,Anniesland Essential Dental Care,dentist,bearsden,"Crow Rd, Anniesland, Glasgow G13 1JN, UK",0141 959 4163,+441419594163,,http://www.annieslanddentist.co.uk/,annieslanddentist.co.uk,4.1,39,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=annieslanddentist.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Anniesland%20Essential%20Dental%20Care&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-bishopbriggs-sculpt-aesthetics-clinic,Sculpt Aesthetics Clinic,aesthetic clinic,bishopbriggs,"48 Kilmarnock Rd, Shawlands, Glasgow G41 3NH, UK",07766 162218,+447766162218,mobile,https://www.sculptaestheticsclinic.co.uk/,sculptaestheticsclinic.co.uk,4.8,160,tier1,True,meta:68,False,0,https://adstransparency.google.com/?region=GB&domain=sculptaestheticsclinic.co.uk,2026-04-14T12:25:21Z,True,68,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Sculpt%20Aesthetics%20Clinic&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,82,,,False,False,False,False,A,8.04,9.0,10.0,7.0,7.3,7.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
aesthetic clinic-east-kilbride-scottish-school-of-aesthetics,Scottish School of Aesthetics,aesthetic clinic,east-kilbride,"1 Redwood Crescent Covault 1, East Kilbride, 4 G74 5PA, UK",0141 471 4025,+441414714025,,http://www.scottishschoolofaesthetics.co.uk/,scottishschoolofaesthetics.co.uk,4.9,37,tier1,True,meta:51,False,0,https://adstransparency.google.com/?region=GB&domain=scottishschoolofaesthetics.co.uk,2026-04-14T12:25:21Z,True,51,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Scottish%20School%20of%20Aesthetics&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
architect-edinburgh-real-life-architecture,Real Life Architecture,architect,edinburgh,"14 Albany St, Edinburgh EH1 3QB, UK",,,unknown,https://www.reallifearchitecture.co.uk/,reallifearchitecture.co.uk,5,28,tier2,True,meta:1300,False,0,https://adstransparency.google.com/?region=GB&domain=reallifearchitecture.co.uk,2026-04-14T12:25:21Z,True,1300,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Real%20Life%20Architecture&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,62,,,False,False,False,False,C,6.25,7.0,3.0,7.0,5.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 5+ photos: exterior, 2 interior, team, and 2 service shots","Fill service-option attributes (payment, parking, accessibility, amenities)",,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
accountant-edinburgh-onpoint-accounting,OnPoint Accounting,accountant,edinburgh,"Duddingston Yards, Duddingston Park S, Edinburgh EH15 3NT, UK",,,unknown,https://onpointaccounting.co.uk/,onpointaccounting.co.uk,4.8,33,tier1,True,meta:19000,False,0,https://adstransparency.google.com/?region=GB&domain=onpointaccounting.co.uk,2026-04-14T12:25:21Z,True,19000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=OnPoint%20Accounting&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,66,,,False,False,False,False,D,5.7,7.0,0.0,6.33,7.0,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 6+ photos: exterior, 2 interior, team, and 2 service shots","Fill service-option attributes (payment, parking, accessibility, amenities)",,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
electrician-glasgow-wilson-electrical-commercial-industrial-electricians-in-glasgow,Wilson Electrical - Commercial & Industrial Electricians in Glasgow,electrician,Glasgow,"Unit C, 30 Woodville St, Ibrox, Glasgow G51 2RZ, UK",0141 374 0088,+441413740088,,https://www.wilsonelectrical.uk/,wilsonelectrical.uk,5,70,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=wilsonelectrical.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Wilson%20Electrical%20-%20Commercial%20%26%20Industrial%20Electricians%20in%20Glasgow&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-kirkcaldy-levenmouth-dental-spa,Levenmouth Dental Spa,dentist,kirkcaldy,"46 Commercial Rd, Leven KY8 4LA, UK",01333 423535,+441333423535,,https://levenmouthdental.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=gmb-homepage,levenmouthdental.com,4.8,132,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=levenmouthdental.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Levenmouth%20Dental%20Spa&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
electrician-glasgow-jk-electrical-services-glasgow,JK Electrical Services (Glasgow),electrician,Glasgow,"3 Fitzroy Pl, Finnieston, Glasgow G3 7RH, UK",07808 514850,+447808514850,,http://jkelectricalservices.com/,jkelectricalservices.com,5,92,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=jkelectricalservices.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=JK%20Electrical%20Services%20%28Glasgow%29&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-cumbernauld-cowgate-dental-surgery,Cowgate Dental Surgery,dentist,cumbernauld,"11 Cowgate, Kirkintilloch, Glasgow G66 1HW, UK",0141 776 2347,+441417762347,,http://www.cowgatedental.com/,cowgatedental.com,4.4,40,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=cowgatedental.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Cowgate%20Dental%20Surgery&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
wedding venue-edinburgh-riddles-court,Riddles Court,wedding venue,edinburgh,"322 Lawnmarket, Edinburgh EH1 2PG, UK",0131 510 8789,+441315108789,geographic,https://www.shbt.org.uk/our-buildings/riddles-court/,shbt.org.uk,4.6,74,tier1,True,meta:10;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=shbt.org.uk,2026-04-14T12:25:21Z,True,10,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Riddles%20Court&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,False,True,True,False,True,B,68,,,False,True,False,False,B,7.6,9.0,10.0,6.0,5.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
financial advisor-aberdeen-mortgage-advice-bureau,Mortgage Advice Bureau,financial advisor,aberdeen,"214 Union St, Aberdeen AB10 1TL, UK",01224 947670,+441224947670,,https://www.mortgageadvicebureau.com/mortgage-advisers/union-street-aberdeen/,mortgageadvicebureau.com,5,49,tier1,True,meta:19;gac_conv_tag;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=mortgageadvicebureau.com,2026-04-14T12:25:21Z,True,19,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Mortgage%20Advice%20Bureau&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,True,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
accountant-falkirk-stewart-accounting-services,Stewart Accounting Services,accountant,falkirk,"45 Vicar St, Falkirk FK1 1LL, UK",01324 289982,+441324289982,,http://www.stewartaccounting.co.uk/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary,stewartaccounting.co.uk,4.9,48,tier1,True,gatc:1,True,1,https://adstransparency.google.com/?region=GB&domain=stewartaccounting.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Stewart%20Accounting%20Services&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-falkirk-mtm-defence-lawyers,MTM Defence Lawyers,solicitor,falkirk,"Campfield House, Wellside Pl, Falkirk FK1 5RL, UK",0800 328 0944,+448003280944,,http://www.mtmdefence.co.uk/,mtmdefence.co.uk,4.3,43,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=mtmdefence.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=MTM%20Defence%20Lawyers&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
mortgage broker-inverness-first-mortgage,First Mortgage,mortgage broker,inverness,"The Green House, Beechwood Park North, Inverness IV2 3BL, UK",01463 213640,+441463213640,,https://www.firstmortgage.co.uk/branches/elgin-inverness/?utm_source=google&utm_medium=places&utm_campaign=inverness,firstmortgage.co.uk,5,35,tier1,True,gatc:4;meta:4400;gac_conv_tag;gac_remarketing_tag,True,4,https://adstransparency.google.com/?region=GB&domain=firstmortgage.co.uk,2026-04-14T12:25:21Z,True,4400,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=First%20Mortgage&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,True,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-edinburgh-este-medical-group-hair-skin-clinic-edinburgh,Este Medical Group Hair & Skin Clinic Edinburgh,aesthetic clinic,edinburgh,"37 York Pl, Edinburgh EH1 3HP, UK",0131 605 0323,+441316050323,,https://www.estemedicalgroup.uk/clinics/edinburgh,estemedicalgroup.uk,4.9,405,tier1,True,gatc:4;gac_conv_tag;gac_remarketing_tag,True,4,https://adstransparency.google.com/?region=GB&domain=estemedicalgroup.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Este%20Medical%20Group%20Hair%20%26%20Skin%20Clinic%20Edinburgh&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,True,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-perth-luum-aesthetics,Luum Aesthetics,aesthetic clinic,perth,"28 Clive St, West Perth WA 6005, Australia",(08) 6261 0603,+44862610603,,https://www.luumaesthetics.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,luumaesthetics.com,5,232,tier1,True,gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=luumaesthetics.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Luum%20Aesthetics&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
interior designer-glasgow-getneatid-interior-designer,GetneatID - Interior designer,interior designer,glasgow,"George Square, Glasgow G1 1DH, UK",,,,http://www.getneatid.com/,getneatid.com,5,15,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=getneatid.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=GetneatID%20-%20Interior%20designer&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
mortgage broker-edinburgh-aiw-mortgages,AIW Mortgages,mortgage broker,edinburgh,"5 S Charlotte St, Edinburgh EH2 4AN, UK",07584 070722,+447584070722,,http://www.aiwmortgages.co.uk/,aiwmortgages.co.uk,5,55,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=aiwmortgages.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=AIW%20Mortgages&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
mortgage broker-livingston-greenshoots-financial-mortgage-brokers-head-office-bathgate-scotland,Greenshoots Financial Mortgage Brokers | Head Office | Bathgate | Scotland,mortgage broker,livingston,"133 Glasgow Rd, Bathgate EH48 2QN, UK",01506 537111,+441506537111,geographic,https://www.greenshootsfinancial.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14381224512937156365,greenshootsfinancial.com,5,161,tier1,True,gac_conv_tag;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=greenshootsfinancial.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Greenshoots%20Financial%20Mortgage%20Brokers%20%7C%20Head%20Office%20%7C%20Bathgate%20%7C%20Scotland&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,True,False,False,False,True,,32,,,False,False,False,False,A,8.57,9.0,8.0,9.0,7.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list","Google retargeting tag is live, Meta pixel isn't — cross-channel retargeting gap"
